             	node1  X	node2  X	node3  X	node4  X	node5  X	node6  X	node7  X	node8  X	node9  X	node10 X	node11 X	node12 X	node13 X	node14 X	node15 X	node16 X	node17 X	node18 X	node19 X	node20 X	node21 X	node22 X	node23 X	node24 X	node25 X	node26 X	node27 X	node28 X	node29 X	node30 X	node31 X	node32 X	node33 X	node34 X	node35 X	node36 X	node37 X	node38 X	node39 X	node40 X	node41 X	node42 X	node43 X	node44 X	node45 X	node46 X	node47 X	node48 X	node49 X	node50 X	node51 X	node52 X	node53 X	node54 X	node55 X	node56 X	node57 X	node58 X	node59 X	node60 X	node61 X	node62 X	node63 X	node64 X	node65 X	node66 X	node67 X	node68 X	node69 X	node70 X	node71 X	node72 X	node73 X	node74 X	node75 X	node76 X	node77 X	node78 X	node79 X	node80 X	node81 X	node82 X	node83 X	node84 X	node85 X	node86 X	node87 X	node88 X	node89 X	node90 X	node91 X	node92 X	node93 X	node94 X	node95 X	node96 X	node97 X	node98 X	node99 X	node100X	
Time=2.100000	0.000605	0.001813	0.003016	0.004212	0.005397	0.006571	0.007730	0.008875	0.010004	0.011114	0.012206	0.013278	0.014328	0.015357	0.016363	0.017345	0.018304	0.019238	0.020146	0.021028	0.021884	0.022712	0.023511	0.024282	0.025023	0.025734	0.026414	0.027063	0.027679	0.028264	0.028815	0.029335	0.029821	0.030275	0.030696	0.031085	0.031441	0.031766	0.032060	0.032323	0.032556	0.032759	0.032932	0.033078	0.033195	0.033286	0.033349	0.033387	0.033399	0.033386	0.033349	0.033288	0.033204	0.033097	0.032968	0.032818	0.032646	0.032453	0.032237	0.032000	0.031740	0.031457	0.031149	0.030816	0.030457	0.030071	0.029658	0.029217	0.028747	0.028248	0.027719	0.027161	0.026574	0.025958	0.025313	0.024639	0.023937	0.023206	0.022448	0.021662	0.020849	0.020009	0.019142	0.018248	0.017327	0.016379	0.015404	0.014402	0.013374	0.012321	0.011241	0.010137	0.009010	0.007860	0.006690	0.005502	0.004298	0.003080	0.001853	0.000618	
Time=2.110000	0.000588	0.001762	0.002933	0.004098	0.005257	0.006408	0.007550	0.008683	0.009805	0.010914	0.012011	0.013094	0.014161	0.015211	0.016244	0.017259	0.018253	0.019226	0.020176	0.021102	0.022002	0.022875	0.023719	0.024532	0.025314	0.026062	0.026775	0.027452	0.028093	0.028696	0.029262	0.029789	0.030279	0.030730	0.031144	0.031521	0.031863	0.032169	0.032441	0.032681	0.032889	0.033067	0.033217	0.033338	0.033434	0.033504	0.033549	0.033571	0.033571	0.033548	0.033504	0.033439	0.033354	0.033249	0.033124	0.032979	0.032814	0.032628	0.032422	0.032193	0.031942	0.031666	0.031365	0.031038	0.030683	0.030300	0.029888	0.029446	0.028974	0.028472	0.027939	0.027376	0.026783	0.026160	0.025508	0.024827	0.024118	0.023380	0.022615	0.021823	0.021004	0.020158	0.019285	0.018385	0.017459	0.016505	0.015525	0.014518	0.013484	0.012424	0.011338	0.010227	0.009091	0.007933	0.006754	0.005555	0.004340	0.003111	0.001871	0.000625	
Time=2.120000	0.000581	0.001742	0.002900	0.004055	0.005206	0.006353	0.007494	0.008629	0.009757	0.010877	0.011988	0.013088	0.014178	0.015254	0.016316	0.017361	0.018389	0.019398	0.020384	0.021347	0.022284	0.023192	0.024069	0.024913	0.025722	0.026494	0.027227	0.027920	0.028571	0.029181	0.029747	0.030271	0.030753	0.031192	0.031591	0.031950	0.032270	0.032554	0.032803	0.033018	0.033203	0.033358	0.033487	0.033589	0.033667	0.033723	0.033757	0.033771	0.033765	0.033739	0.033696	0.033634	0.033553	0.033455	0.033338	0.033202	0.033047	0.032872	0.032675	0.032455	0.032211	0.031941	0.031645	0.031320	0.030967	0.030583	0.030169	0.029723	0.029246	0.028738	0.028198	0.027627	0.027026	0.026395	0.025734	0.025043	0.024325	0.023578	0.022804	0.022003	0.021174	0.020319	0.019437	0.018529	0.017594	0.016631	0.015643	0.014627	0.013585	0.012516	0.011422	0.010302	0.009158	0.007992	0.006804	0.005596	0.004372	0.003134	0.001885	0.000629	
Time=2.130000	0.000590	0.001768	0.002945	0.004119	0.005290	0.006457	0.007619	0.008777	0.009929	0.011073	0.012210	0.013336	0.014452	0.015556	0.016645	0.017718	0.018773	0.019807	0.020819	0.021804	0.022761	0.023687	0.024579	0.025435	0.026253	0.027029	0.027764	0.028454	0.029099	0.029699	0.030252	0.030761	0.031224	0.031643	0.032020	0.032356	0.032653	0.032914	0.033141	0.033337	0.033503	0.033643	0.033757	0.033849	0.033920	0.033970	0.034002	0.034016	0.034013	0.033993	0.033956	0.033903	0.033832	0.033744	0.033637	0.033511	0.033365	0.033197	0.033006	0.032791	0.032549	0.032280	0.031982	0.031655	0.031296	0.030906	0.030483	0.030029	0.029543	0.029024	0.028474	0.027892	0.027280	0.026638	0.025965	0.025264	0.024534	0.023777	0.022991	0.022179	0.021339	0.020472	0.019579	0.018659	0.017712	0.016739	0.015739	0.014713	0.013661	0.012583	0.011479	0.010351	0.009200	0.008026	0.006832	0.005618	0.004389	0.003146	0.001892	0.000631	
Time=2.140000	0.000617	0.001850	0.003081	0.004308	0.005531	0.006748	0.007959	0.009162	0.010356	0.011540	0.012713	0.013873	0.015019	0.016149	0.017261	0.018354	0.019424	0.020470	0.021490	0.022479	0.023436	0.024359	0.025243	0.026088	0.026891	0.027651	0.028365	0.029033	0.029654	0.030228	0.030755	0.031237	0.031673	0.032067	0.032419	0.032733	0.033009	0.033252	0.033464	0.033648	0.033805	0.033939	0.034051	0.034143	0.034217	0.034274	0.034314	0.034338	0.034346	0.034337	0.034313	0.034271	0.034212	0.034133	0.034035	0.033915	0.033773	0.033606	0.033414	0.033194	0.032947	0.032669	0.032361	0.032022	0.031650	0.031246	0.030810	0.030341	0.029840	0.029307	0.028743	0.028148	0.027522	0.026866	0.026181	0.025467	0.024725	0.023955	0.023157	0.022332	0.021480	0.020601	0.019695	0.018763	0.017804	0.016819	0.015807	0.014770	0.013707	0.012620	0.011508	0.010372	0.009215	0.008036	0.006838	0.005622	0.004390	0.003146	0.001892	0.000631	
Time=2.150000	0.000663	0.001986	0.003306	0.004619	0.005924	0.007219	0.008502	0.009772	0.011026	0.012264	0.013482	0.014681	0.015857	0.017011	0.018139	0.019241	0.020313	0.021355	0.022363	0.023336	0.024271	0.025166	0.026020	0.026831	0.027597	0.028319	0.028994	0.029622	0.030205	0.030742	0.031234	0.031683	0.032090	0.032458	0.032788	0.033083	0.033346	0.033580	0.033787	0.033969	0.034130	0.034270	0.034392	0.034497	0.034586	0.034659	0.034716	0.034757	0.034782	0.034789	0.034779	0.034748	0.034698	0.034625	0.034529	0.034407	0.034260	0.034085	0.033881	0.033647	0.033383	0.033087	0.032760	0.032400	0.032008	0.031583	0.031126	0.030638	0.030118	0.029567	0.028986	0.028374	0.027733	0.027063	0.026364	0.025637	0.024882	0.024099	0.023289	0.022452	0.021588	0.020698	0.019780	0.018836	0.017866	0.016870	0.015848	0.014801	0.013730	0.012634	0.011515	0.010374	0.009212	0.008030	0.006830	0.005614	0.004383	0.003140	0.001888	0.000630	
Time=2.160000	0.000722	0.002163	0.003598	0.005022	0.006433	0.007826	0.009200	0.010552	0.011878	0.013178	0.014447	0.015686	0.016892	0.018065	0.019201	0.020301	0.021362	0.022383	0.023362	0.024300	0.025193	0.026043	0.026847	0.027606	0.028319	0.028988	0.029611	0.030190	0.030727	0.031222	0.031676	0.032093	0.032474	0.032820	0.033136	0.033422	0.033682	0.033918	0.034132	0.034326	0.034502	0.034661	0.034804	0.034932	0.035044	0.035140	0.035220	0.035282	0.035324	0.035347	0.035347	0.035324	0.035275	0.035200	0.035097	0.034965	0.034802	0.034608	0.034383	0.034125	0.033835	0.033512	0.033156	0.032769	0.032350	0.031899	0.031417	0.030905	0.030362	0.029791	0.029190	0.028561	0.027903	0.027218	0.026505	0.025765	0.024998	0.024204	0.023383	0.022536	0.021662	0.020762	0.019836	0.018883	0.017904	0.016900	0.015871	0.014817	0.013739	0.012638	0.011515	0.010370	0.009205	0.008021	0.006821	0.005604	0.004375	0.003134	0.001884	0.000629	
Time=2.170000	0.000787	0.002358	0.003920	0.005467	0.006993	0.008495	0.009967	0.011407	0.012810	0.014173	0.015495	0.016773	0.018005	0.019191	0.020328	0.021417	0.022457	0.023447	0.024387	0.025277	0.026119	0.026911	0.027657	0.028355	0.029009	0.029619	0.030188	0.030717	0.031208	0.031664	0.032086	0.032477	0.032840	0.033175	0.033486	0.033775	0.034044	0.034293	0.034526	0.034742	0.034943	0.035129	0.035300	0.035455	0.035594	0.035715	0.035816	0.035896	0.035953	0.035985	0.035989	0.035965	0.035911	0.035825	0.035706	0.035554	0.035367	0.035146	0.034890	0.034601	0.034278	0.033922	0.033534	0.033114	0.032664	0.032183	0.031673	0.031135	0.030569	0.029975	0.029354	0.028706	0.028032	0.027332	0.026605	0.025853	0.025076	0.024272	0.023443	0.022588	0.021707	0.020801	0.019869	0.018911	0.017928	0.016920	0.015887	0.014830	0.013749	0.012646	0.011520	0.010373	0.009207	0.008022	0.006821	0.005604	0.004374	0.003133	0.001883	0.000628	
Time=2.180000	0.000850	0.002545	0.004228	0.005892	0.007529	0.009133	0.010698	0.012220	0.013694	0.015117	0.016486	0.017797	0.019051	0.020246	0.021380	0.022455	0.023471	0.024428	0.025327	0.026171	0.026961	0.027699	0.028389	0.029032	0.029632	0.030192	0.030715	0.031202	0.031659	0.032086	0.032487	0.032865	0.033220	0.033556	0.033874	0.034176	0.034462	0.034733	0.034991	0.035234	0.035464	0.035678	0.035877	0.036058	0.036219	0.036359	0.036476	0.036567	0.036629	0.036662	0.036662	0.036628	0.036560	0.036455	0.036313	0.036133	0.035917	0.035664	0.035375	0.035051	0.034693	0.034302	0.033880	0.033427	0.032945	0.032434	0.031896	0.031332	0.030741	0.030126	0.029485	0.028819	0.028129	0.027415	0.026676	0.025913	0.025127	0.024315	0.023480	0.022620	0.021735	0.020826	0.019892	0.018933	0.017949	0.016941	0.015908	0.014851	0.013770	0.012666	0.011540	0.010393	0.009225	0.008039	0.006836	0.005617	0.004384	0.003141	0.001888	0.000630	
Time=2.190000	0.000900	0.002696	0.004477	0.006234	0.007960	0.009646	0.011286	0.012873	0.014404	0.015873	0.017278	0.018616	0.019886	0.021088	0.022220	0.023284	0.024281	0.025214	0.026083	0.026893	0.027647	0.028348	0.029000	0.029608	0.030174	0.030703	0.031199	0.031665	0.032105	0.032521	0.032917	0.033295	0.033656	0.034003	0.034336	0.034656	0.034963	0.035258	0.035540	0.035808	0.036061	0.036297	0.036515	0.036712	0.036886	0.037035	0.037156	0.037247	0.037305	0.037328	0.037315	0.037264	0.037174	0.037045	0.036876	0.036667	0.036420	0.036135	0.035813	0.035457	0.035066	0.034643	0.034190	0.033707	0.033197	0.032659	0.032096	0.031508	0.030895	0.030259	0.029599	0.028917	0.028212	0.027485	0.026735	0.025963	0.025168	0.024351	0.023511	0.022647	0.021761	0.020851	0.019917	0.018958	0.017976	0.016969	0.015938	0.014883	0.013804	0.012702	0.011576	0.010429	0.009260	0.008072	0.006865	0.005642	0.004405	0.003156	0.001898	0.000633	
Time=2.200000	0.000931	0.002787	0.004626	0.006440	0.008218	0.009953	0.011638	0.013265	0.014830	0.016328	0.017756	0.019112	0.020394	0.021603	0.022739	0.023803	0.024798	0.025724	0.026587	0.027389	0.028135	0.028829	0.029474	0.030076	0.030640	0.031168	0.031666	0.032136	0.032583	0.033010	0.033418	0.033809	0.034187	0.034550	0.034901	0.035239	0.035564	0.035876	0.036173	0.036455	0.036719	0.036963	0.037186	0.037384	0.037556	0.037699	0.037811	0.037889	0.037931	0.037936	0.037903	0.037829	0.037715	0.037560	0.037364	0.037129	0.036854	0.036542	0.036193	0.035810	0.035394	0.034946	0.034469	0.033963	0.033430	0.032871	0.032287	0.031679	0.031048	0.030395	0.029719	0.029022	0.028304	0.027564	0.026804	0.026023	0.025221	0.024397	0.023553	0.022686	0.021798	0.020887	0.019953	0.018995	0.018014	0.017009	0.015980	0.014927	0.013849	0.012747	0.011622	0.010473	0.009303	0.008112	0.006902	0.005674	0.004431	0.003175	0.001909	0.000637	
Time=2.210000	0.000935	0.002801	0.004650	0.006472	0.008259	0.010003	0.011696	0.013331	0.014904	0.016412	0.017850	0.019217	0.020512	0.021735	0.022887	0.023969	0.024984	0.025933	0.026821	0.027650	0.028425	0.029149	0.029826	0.030461	0.031058	0.031620	0.032150	0.032653	0.033131	0.033586	0.034020	0.034436	0.034834	0.035216	0.035582	0.035932	0.036265	0.036581	0.036878	0.037157	0.037414	0.037648	0.037857	0.038039	0.038192	0.038314	0.038403	0.038457	0.038475	0.038454	0.038395	0.038297	0.038158	0.037980	0.037762	0.037505	0.037210	0.036879	0.036513	0.036113	0.035681	0.035218	0.034726	0.034206	0.033659	0.033086	0.032488	0.031866	0.031221	0.030554	0.029866	0.029156	0.028426	0.027675	0.026905	0.026114	0.025304	0.024473	0.023622	0.022750	0.021857	0.020943	0.020006	0.019047	0.018064	0.017059	0.016029	0.014974	0.013896	0.012793	0.011666	0.010516	0.009343	0.008149	0.006934	0.005702	0.004453	0.003191	0.001919	0.000640	
Time=2.220000	0.000913	0.002734	0.004541	0.006323	0.008073	0.009785	0.011450	0.013064	0.014623	0.016124	0.017563	0.018939	0.020252	0.021500	0.022686	0.023810	0.024873	0.025877	0.026824	0.027718	0.028560	0.029353	0.030100	0.030804	0.031468	0.032094	0.032684	0.033242	0.033768	0.034266	0.034736	0.035181	0.035601	0.035997	0.036370	0.036721	0.037048	0.037352	0.037633	0.037890	0.038121	0.038326	0.038504	0.038653	0.038772	0.038859	0.038914	0.038935	0.038921	0.038872	0.038785	0.038662	0.038502	0.038305	0.038071	0.037801	0.037496	0.037157	0.036784	0.036379	0.035942	0.035475	0.034978	0.034453	0.033900	0.033321	0.032716	0.032086	0.031433	0.030756	0.030058	0.029337	0.028596	0.027835	0.027053	0.026251	0.025430	0.024589	0.023728	0.022847	0.021946	0.021023	0.020080	0.019114	0.018125	0.017114	0.016079	0.015020	0.013938	0.012831	0.011701	0.010547	0.009371	0.008173	0.006955	0.005719	0.004467	0.003201	0.001925	0.000642	
Time=2.230000	0.000868	0.002600	0.004320	0.006022	0.007699	0.009345	0.010957	0.012529	0.014059	0.015543	0.016981	0.018370	0.019710	0.020999	0.022238	0.023426	0.024564	0.025651	0.026689	0.027677	0.028617	0.029508	0.030353	0.031152	0.031906	0.032616	0.033283	0.033909	0.034494	0.035041	0.035550	0.036023	0.036460	0.036864	0.037236	0.037575	0.037883	0.038162	0.038410	0.038630	0.038820	0.038982	0.039114	0.039218	0.039291	0.039335	0.039349	0.039332	0.039283	0.039203	0.039090	0.038945	0.038768	0.038558	0.038316	0.038041	0.037735	0.037396	0.037027	0.036626	0.036195	0.035733	0.035241	0.034719	0.034168	0.033590	0.032983	0.032351	0.031693	0.031010	0.030303	0.029574	0.028822	0.028049	0.027255	0.026441	0.025606	0.024751	0.023876	0.022981	0.022066	0.021130	0.020173	0.019195	0.018196	0.017173	0.016129	0.015061	0.013971	0.012857	0.011721	0.010562	0.009382	0.008181	0.006960	0.005722	0.004469	0.003202	0.001926	0.000643	
Time=2.240000	0.000811	0.002430	0.004042	0.005642	0.007228	0.008795	0.010342	0.011865	0.013362	0.014832	0.016272	0.017681	0.019057	0.020399	0.021705	0.022972	0.024200	0.025386	0.026529	0.027626	0.028678	0.029681	0.030634	0.031537	0.032389	0.033189	0.033937	0.034633	0.035278	0.035872	0.036417	0.036913	0.037363	0.037768	0.038130	0.038450	0.038730	0.038974	0.039181	0.039355	0.039496	0.039607	0.039688	0.039741	0.039766	0.039763	0.039734	0.039678	0.039595	0.039486	0.039349	0.039186	0.038995	0.038778	0.038532	0.038259	0.037958	0.037629	0.037270	0.036881	0.036461	0.036010	0.035528	0.035015	0.034471	0.033898	0.033294	0.032662	0.032002	0.031315	0.030602	0.029864	0.029102	0.028316	0.027508	0.026678	0.025827	0.024955	0.024062	0.023149	0.022216	0.021262	0.020288	0.019293	0.018277	0.017240	0.016182	0.015101	0.014000	0.012876	0.011732	0.010566	0.009381	0.008176	0.006954	0.005715	0.004462	0.003197	0.001922	0.000641	
Time=2.250000	0.000758	0.002273	0.003786	0.005294	0.006798	0.008296	0.009786	0.011269	0.012743	0.014205	0.015654	0.017089	0.018506	0.019902	0.021275	0.022620	0.023935	0.025216	0.026458	0.027658	0.028812	0.029918	0.030970	0.031968	0.032908	0.033788	0.034608	0.035366	0.036062	0.036697	0.037271	0.037786	0.038243	0.038645	0.038994	0.039292	0.039544	0.039752	0.039919	0.040048	0.040143	0.040205	0.040238	0.040243	0.040223	0.040178	0.040110	0.040019	0.039906	0.039771	0.039614	0.039436	0.039236	0.039013	0.038768	0.038500	0.038207	0.037888	0.037541	0.037165	0.036759	0.036320	0.035850	0.035347	0.034811	0.034243	0.033643	0.033012	0.032351	0.031660	0.030941	0.030194	0.029420	0.028621	0.027798	0.026952	0.026083	0.025192	0.024279	0.023346	0.022393	0.021419	0.020425	0.019411	0.018376	0.017322	0.016247	0.015152	0.014036	0.012901	0.011746	0.010573	0.009381	0.008172	0.006947	0.005707	0.004454	0.003190	0.001918	0.000640	
Time=2.260000	0.000728	0.002184	0.003641	0.005099	0.006558	0.008020	0.009485	0.010951	0.012419	0.013886	0.015351	0.016811	0.018263	0.019703	0.021127	0.022531	0.023910	0.025259	0.026572	0.027844	0.029072	0.030249	0.031372	0.032436	0.033438	0.034376	0.035246	0.036048	0.036781	0.037445	0.038040	0.038568	0.039030	0.039429	0.039768	0.040051	0.040281	0.040463	0.040599	0.040696	0.040755	0.040782	0.040779	0.040749	0.040695	0.040618	0.040521	0.040404	0.040268	0.040113	0.039941	0.039750	0.039542	0.039316	0.039072	0.038806	0.038519	0.038208	0.037869	0.037502	0.037104	0.036674	0.036211	0.035714	0.035183	0.034617	0.034018	0.033386	0.032721	0.032025	0.031298	0.030542	0.029758	0.028946	0.028108	0.027246	0.026359	0.025450	0.024519	0.023567	0.022594	0.021600	0.020587	0.019554	0.018501	0.017429	0.016337	0.015226	0.014097	0.012949	0.011783	0.010600	0.009400	0.008184	0.006954	0.005711	0.004456	0.003191	0.001918	0.000640	
Time=2.270000	0.000735	0.002205	0.003676	0.005149	0.006624	0.008103	0.009585	0.011071	0.012558	0.014046	0.015532	0.017014	0.018488	0.019951	0.021398	0.022826	0.024228	0.025600	0.026937	0.028235	0.029486	0.030688	0.031835	0.032924	0.033950	0.034910	0.035802	0.036623	0.037374	0.038052	0.038659	0.039195	0.039663	0.040064	0.040403	0.040681	0.040905	0.041077	0.041202	0.041285	0.041330	0.041342	0.041323	0.041277	0.041207	0.041116	0.041003	0.040872	0.040723	0.040557	0.040375	0.040177	0.039962	0.039731	0.039483	0.039216	0.038927	0.038615	0.038276	0.037908	0.037509	0.037077	0.036611	0.036111	0.035576	0.035006	0.034402	0.033764	0.033092	0.032388	0.031653	0.030887	0.030092	0.029268	0.028418	0.027542	0.026642	0.025718	0.024772	0.023804	0.022815	0.021805	0.020776	0.019727	0.018658	0.017571	0.016464	0.015339	0.014196	0.013036	0.011858	0.010664	0.009454	0.008229	0.006990	0.005739	0.004477	0.003205	0.001926	0.000643	
Time=2.280000	0.000784	0.002350	0.003915	0.005477	0.007037	0.008592	0.010143	0.011687	0.013223	0.014749	0.016263	0.017762	0.019243	0.020704	0.022140	0.023549	0.024927	0.026271	0.027576	0.028841	0.030060	0.031230	0.032348	0.033411	0.034415	0.035357	0.036236	0.037049	0.037794	0.038471	0.039081	0.039623	0.040098	0.040509	0.040859	0.041149	0.041385	0.041570	0.041708	0.041803	0.041859	0.041881	0.041872	0.041835	0.041772	0.041685	0.041576	0.041447	0.041298	0.041131	0.040946	0.040743	0.040523	0.040285	0.040028	0.039751	0.039451	0.039126	0.038772	0.038389	0.037974	0.037526	0.037045	0.036529	0.035980	0.035396	0.034779	0.034128	0.033445	0.032730	0.031984	0.031209	0.030404	0.029571	0.028712	0.027827	0.026917	0.025984	0.025028	0.024050	0.023051	0.022031	0.020991	0.019931	0.018852	0.017753	0.016635	0.015499	0.014344	0.013171	0.011981	0.010775	0.009552	0.008314	0.007063	0.005799	0.004523	0.003239	0.001946	0.000649	
Time=2.290000	0.000868	0.002602	0.004329	0.006045	0.007747	0.009431	0.011094	0.012733	0.014344	0.015925	0.017473	0.018986	0.020461	0.021897	0.023293	0.024646	0.025958	0.027226	0.028450	0.029629	0.030762	0.031849	0.032887	0.033877	0.034815	0.035701	0.036532	0.037308	0.038027	0.038688	0.039290	0.039833	0.040318	0.040746	0.041119	0.041438	0.041706	0.041926	0.042101	0.042235	0.042330	0.042389	0.042416	0.042412	0.042380	0.042321	0.042235	0.042125	0.041991	0.041833	0.041653	0.041450	0.041225	0.040977	0.040706	0.040410	0.040087	0.039736	0.039354	0.038941	0.038495	0.038017	0.037506	0.036963	0.036387	0.035779	0.035140	0.034470	0.033770	0.033041	0.032283	0.031497	0.030684	0.029844	0.028979	0.028089	0.027176	0.026239	0.025280	0.024299	0.023297	0.022273	0.021229	0.020164	0.019078	0.017973	0.016847	0.015702	0.014537	0.013353	0.012151	0.010931	0.009693	0.008440	0.007171	0.005889	0.004595	0.003290	0.001977	0.000660	
Time=2.300000	0.000973	0.002914	0.004842	0.006749	0.008627	0.010470	0.012271	0.014025	0.015727	0.017373	0.018960	0.020485	0.021949	0.023350	0.024689	0.025967	0.027187	0.028352	0.029463	0.030524	0.031537	0.032505	0.033430	0.034312	0.035153	0.035952	0.036710	0.037425	0.038098	0.038727	0.039311	0.039850	0.040344	0.040792	0.041195	0.041554	0.041869	0.042142	0.042375	0.042569	0.042725	0.042845	0.042931	0.042984	0.043004	0.042992	0.042948	0.042872	0.042766	0.042628	0.042460	0.042261	0.042032	0.041773	0.041483	0.041162	0.040808	0.040421	0.040001	0.039547	0.039060	0.038540	0.037989	0.037407	0.036796	0.036156	0.035488	0.034792	0.034071	0.033324	0.032551	0.031754	0.030933	0.030088	0.029219	0.028329	0.027415	0.026480	0.025523	0.024544	0.023544	0.022522	0.021478	0.020413	0.019326	0.018217	0.017087	0.015935	0.014762	0.013568	0.012354	0.011119	0.009866	0.008594	0.007305	0.006001	0.004683	0.003354	0.002016	0.000673	
Time=2.310000	0.001077	0.003224	0.005351	0.007447	0.009501	0.011501	0.013440	0.015309	0.017102	0.018815	0.020443	0.021985	0.023439	0.024808	0.026094	0.027300	0.028430	0.029491	0.030488	0.031428	0.032316	0.033158	0.033959	0.034723	0.035453	0.036152	0.036822	0.037463	0.038076	0.038660	0.039216	0.039743	0.040239	0.040703	0.041136	0.041537	0.041904	0.042237	0.042537	0.042802	0.043032	0.043227	0.043387	0.043510	0.043596	0.043644	0.043654	0.043624	0.043555	0.043445	0.043295	0.043106	0.042876	0.042608	0.042300	0.041953	0.041567	0.041142	0.040681	0.040183	0.039650	0.039085	0.038489	0.037864	0.037213	0.036535	0.035834	0.035109	0.034363	0.033594	0.032805	0.031994	0.031164	0.030313	0.029442	0.028550	0.027639	0.026707	0.025754	0.024780	0.023784	0.022767	0.021727	0.020664	0.019578	0.018468	0.017335	0.016178	0.014998	0.013794	0.012568	0.011319	0.010048	0.008757	0.007447	0.006120	0.004777	0.003422	0.002058	0.000687	
Time=2.320000	0.001158	0.003466	0.005749	0.007994	0.010185	0.012310	0.014359	0.016323	0.018193	0.019963	0.021631	0.023194	0.024651	0.026004	0.027258	0.028415	0.029484	0.030470	0.031383	0.032230	0.033020	0.033759	0.034457	0.035119	0.035751	0.036357	0.036942	0.037508	0.038058	0.038592	0.039111	0.039614	0.040102	0.040573	0.041025	0.041458	0.041868	0.042255	0.042615	0.042947	0.043248	0.043516	0.043748	0.043943	0.044097	0.044208	0.044275	0.044295	0.044267	0.044191	0.044065	0.043890	0.043667	0.043396	0.043077	0.042711	0.042300	0.041846	0.041350	0.040814	0.040242	0.039636	0.039000	0.038335	0.037645	0.036932	0.036197	0.035442	0.034669	0.033877	0.033068	0.032242	0.031399	0.030539	0.029662	0.028768	0.027856	0.026925	0.025975	0.025004	0.024012	0.022998	0.021961	0.020900	0.019815	0.018704	0.017568	0.016406	0.015219	0.014006	0.012767	0.011504	0.010218	0.008909	0.007579	0.006230	0.004865	0.003486	0.002096	0.000699	
Time=2.330000	0.001199	0.003590	0.005953	0.008274	0.010537	0.012730	0.014840	0.016857	0.018774	0.020584	0.022284	0.023871	0.025345	0.026707	0.027961	0.029112	0.030167	0.031131	0.032015	0.032825	0.033571	0.034261	0.034904	0.035507	0.036077	0.036621	0.037144	0.037652	0.038147	0.038633	0.039113	0.039586	0.040053	0.040514	0.040968	0.041411	0.041843	0.042259	0.042658	0.043034	0.043385	0.043706	0.043994	0.044244	0.044453	0.044618	0.044734	0.044799	0.044811	0.044769	0.044672	0.044519	0.044311	0.044047	0.043731	0.043361	0.042941	0.042473	0.041959	0.041402	0.040806	0.040174	0.039509	0.038816	0.038097	0.037355	0.036592	0.035811	0.035012	0.034197	0.033367	0.032523	0.031664	0.030791	0.029904	0.029001	0.028083	0.027147	0.026194	0.025221	0.024227	0.023212	0.022173	0.021111	0.020022	0.018908	0.017767	0.016599	0.015404	0.014181	0.012932	0.011656	0.010356	0.009031	0.007685	0.006318	0.004935	0.003536	0.002126	0.000710	
